Date,Margin,Short
2025-05-26,6671803.0,254589.0
2025-05-27,6682308.0,251091.0
2025-05-28,6692503.0,250868.0
2025-05-29,6686786.0,253505.0
2025-06-02,6720366.0,241299.0
2025-06-03,6725980.0,258209.0
2025-06-04,6722847.0,258561.0
2025-06-05,6718078.0,255142.0
2025-06-06,6718618.0,253471.0
2025-06-09,6711081.0,258795.0
2025-06-10,6692737.0,257764.0
2025-06-11,6701904.0,241157.0
2025-06-12,6724738.0,255521.0
2025-06-13,6735453.0,277129.0
2025-06-16,6764455.0,259082.0
2025-06-17,6771412.0,240999.0
2025-06-18,6781132.0,249242.0
2025-06-19,6787542.0,249190.0
2025-06-20,6772583.0,239496.0
2025-06-23,6762840.0,233144.0
2025-06-24,6746897.0,234046.0
2025-06-25,6768567.0,234735.0
2025-06-26,6761707.0,225045.0
2025-06-27,6770919.0,221163.0
2025-06-30,6834497.0,222033.0
2025-07-01,6812495.0,223896.0
2025-07-02,6811689.0,224210.0
2025-07-03,6794172.0,233661.0
2025-07-04,6770065.0,234175.0
2025-07-07,6772395.0,239972.0
2025-07-08,6775062.0,246766.0
2025-07-09,6791753.0,267559.0
2025-07-10,6860473.0,273687.0
2025-07-11,6878150.0,276681.0
2025-07-14,6903343.0,274459.0
2025-07-15,6951668.0,277895.0
2025-07-16,6943972.0,298336.0
2025-07-17,6956005.0,298989.0
2025-07-18,6968522.0,298361.0
2025-07-21,6970999.0,288493.0
2025-07-22,6932379.0,279593.0
2025-07-23,6961426.0,288242.0
2025-07-24,6860489.0,262652.0
2025-07-25,6879849.0,262676.0
2025-07-28,6877760.0,259572.0
2025-07-29,6862271.0,233568.0
2025-07-30,6850445.0,248212.0
2025-07-31,6908591.0,244106.0
2025-08-01,6916589.0,244032.0
2025-08-04,6908327.0,233876.0
2025-08-05,6940510.0,238525.0
2025-08-06,6953218.0,242672.0
2025-08-07,6956042.0,250712.0
2025-08-08,6964032.0,251486.0
2025-08-11,7025082.0,254595.0
2025-08-12,7020599.0,262015.0
2025-08-13,6999135.0,262196.0
2025-08-14,7024342.0,265817.0
2025-08-15,7075184.0,273209.0
2025-08-18,7127670.0,282409.0
2025-08-19,7114832.0,280314.0
2025-08-20,7072613.0,259187.0
2025-08-21,7099289.0,264293.0
2025-08-22,7078260.0,264434.0
2025-08-25,7120916.0,283199.0
2025-08-26,7148622.0,290776.0
2025-08-27,7157587.0,284183.0
2025-08-28,7187773.0,283860.0
2025-08-29,7204181.0,287081.0
2025-09-01,7160345.0,284097.0
2025-09-02,7142070.0,274300.0
2025-09-03,7173616.0,284995.0
2025-09-04,7190076.0,277151.0
2025-09-05,7228105.0,283235.0
2025-09-08,7273265.0,278076.0
2025-09-09,7273085.0,282463.0
2025-09-10,7315318.0,286959.0
2025-09-11,7246251.0,290002.0
2025-09-12,7271607.0,297663.0
2025-09-15,7262270.0,294399.0
2025-09-16,7274679.0,298612.0
2025-09-17,7240060.0,319329.0
2025-09-18,7252123.0,333640.0
2025-09-19,7245469.0,336185.0
2025-09-22,7290829.0,315671.0
2025-09-23,7330234.0,313214.0
2025-09-24,7311567.0,317483.0
2025-09-25,7301785.0,331781.0
2025-09-26,7236488.0,303853.0
2025-10-01,7289143.0,306765.0
2025-10-02,7354804.0,324331.0
2025-10-03,7440197.0,324129.0
2025-10-07,7462926.0,343649.0
2025-10-08,7454287.0,323322.0
2025-10-09,7477782.0,328558.0
2025-10-13,7462819.0,311917.0
2025-10-14,7330057.0,308532.0
2025-10-15,7369415.0,307921.0
2025-10-16,7442443.0,315616.0
2025-10-17,7395723.0,325180.0
2025-10-20,7479239.0,331465.0
2025-10-21,7479839.0,321838.0
2025-10-22,7493065.0,322632.0
2025-10-23,7461110.0,324455.0
2025-10-27,7442451.0,331665.0
2025-10-28,7444247.0,334610.0
2025-10-29,7485284.0,335286.0
2025-10-30,7444662.0,334100.0
2025-10-31,7479963.0,311904.0
2025-11-03,7513259.0,314491.0
2025-11-04,7435537.0,301739.0
2025-11-05,7441116.0,303225.0
2025-11-06,7509166.0,312191.0
2025-11-07,7522074.0,308212.0
2025-11-10,7556601.0,309906.0
2025-11-11,7533496.0,315817.0
2025-11-12,7575000.0,324867.0
2025-11-13,7576482.0,317639.0
2025-11-14,7511924.0,310379.0
2025-11-17,7530857.0,316994.0
2025-11-18,7457322.0,321575.0
2025-11-19,7415639.0,310568.0
2025-11-20,7465174.0,312978.0
2025-11-21,7392057.0,307097.0
2025-11-24,7417730.0,302711.0
2025-11-25,7451191.0,306282.0
2025-11-26,7436308.0,294521.0
2025-11-27,7477334.0,302274.0
2025-11-28,7477005.0,303194.0
2025-12-01,7499531.0,301654.0
2025-12-02,7499397.0,305582.0
2025-12-03,7521977.0,302856.0
2025-12-04,7531937.0,299991.0
2025-12-05,7539815.0,303648.0
2025-12-08,7570894.0,310486.0
2025-12-09,7607134.0,313708.0
2025-12-10,7583246.0,303179.0
2025-12-11,7565784.0,307829.0
2025-12-12,7592537.0,307405.0
2025-12-15,7629353.0,304195.0
2025-12-16,7628538.0,296807.0
2025-12-17,7656716.0,302030.0
2025-12-18,7652210.0,300546.0
2025-12-19,7680390.0,301842.0
2025-12-22,7690065.0,281725.0
2025-12-23,7710195.0,279705.0
2025-12-24,7739580.0,290092.0
2025-12-26,7801489.0,305768.0
2025-12-29,7793645.0,306845.0
2025-12-30,7813048.0,312563.0
2025-12-31,7898473.0,313936.0
2026-01-02,7909125.0,325390.0
2026-01-05,7961892.0,327346.0
2026-01-06,8016413.0,353904.0
2026-01-07,8060753.0,344163.0
2026-01-08,7994320.0,341763.0
2026-01-09,7949600.0,317258.0
2026-01-12,8058859.0,319182.0
2026-01-13,7998293.0,326559.0
2026-01-14,8040168.0,323345.0
2026-01-15,8045393.0,337855.0
2026-01-16,8129811.0,321614.0
2026-01-19,8245019.0,315084.0
2026-01-20,8214287.0,312100.0
